"spce_id","examin_realm_se_code_nm","spcs_lcnm","spcs_scncenm","examin_year","examin_begin_de","examin_end_de","geom"
"007000000000638059",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (292115.73890000023 310896.83740000054)
"007000000000638062",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (292115.73890000023 310896.83740000054)
"007000000000638063",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (292115.73890000023 310896.83740000054)
"007000000000638066",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (292451.1827999996 315092.2312000003)
"007000000000638067",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (292451.1827999996 315092.2312000003)
"007000000000638068",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (292451.1827999996 315092.2312000003)
"007000000000638069",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (292451.1827999996 315092.2312000003)
"007000000000638070",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (292451.1827999996 315092.2312000003)
"007000000000638073",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (292211.4456000002 321223.7675000001)
"007000000000638074",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (292211.4456000002 321223.7675000001)
"007000000000638075",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (292211.4456000002 321223.7675000001)
"007000000000638076",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (292211.4456000002 321223.7675000001)
"007000000000638078",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (292211.4456000002 321223.7675000001)
"007000000000638079",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (292211.4456000002 321223.7675000001)
"007000000000638081",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (285803.86390000023 325393.40469999984)
"007000000000638082",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (285803.86390000023 325393.40469999984)
"007000000000638083",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (285803.86390000023 325393.40469999984)
"007000000000638084",양서파충류,도마뱀,"Scincella vandenburghi (Schmidt, 1927)","2014",,,POINT (285803.86390000023 325393.40469999984)
"007000000000638085",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (289617.58770000003 327246.0003999993)
"007000000000638086",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (289617.58770000003 327246.0003999993)
"007000000000638087",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (289617.58770000003 327246.0003999993)
"007000000000638088",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (289617.58770000003 327246.0003999993)
"007000000000638091",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (289661.0553000001 327813.3671000004)
"007000000000638093",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (289661.0553000001 327813.3671000004)
"007000000000638094",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (289661.0553000001 327813.3671000004)
"007000000000638095",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (289661.0553000001 327813.3671000004)
"007000000000638111",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (292671.9017000003 335161.2581999991)
"007000000000638096",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (289661.0553000001 327813.3671000004)
"007000000000638098",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (284104.95770000014 328310.1832999997)
"007000000000638099",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (284104.95770000014 328310.1832999997)
"007000000000638100",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (284104.95770000014 328310.1832999997)
"007000000000638103",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (289367.4486999996 328859.06540000066)
"007000000000638104",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (289367.4486999996 328859.06540000066)
"007000000000638105",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (289367.4486999996 328859.06540000066)
"007000000000638109",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (292671.9017000003 335161.2581999991)
"007000000000638110",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (292671.9017000003 335161.2581999991)
"007000000000638112",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (292671.9017000003 335161.2581999991)
"007000000000638115",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2016",,,POINT (285936.27020000014 329962.8035000004)
"007000000000638116",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2016",,,POINT (285936.27020000014 329962.8035000004)
"007000000000638117",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2016",,,POINT (285936.27020000014 329962.8035000004)
"007000000000638118",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2016",,,POINT (285936.27020000014 329962.8035000004)
"007000000000638119",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2016",,,POINT (285936.27020000014 329962.8035000004)
"007000000000638125",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2016",,,POINT (289649.0207000002 327882.93370000087)
"007000000000638126",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2016",,,POINT (289649.0207000002 327882.93370000087)
"007000000000638127",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2016",,,POINT (289649.0207000002 327882.93370000087)
"007000000000638131",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2016",,,POINT (289649.0207000002 327882.93370000087)
"007000000000638134",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (197855.60500000045 458853.85500000045)
"007000000000638135",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (197855.60500000045 458853.85500000045)
"007000000000638136",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (197855.60500000045 458853.85500000045)
"007000000000638137",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (197855.60500000045 458853.85500000045)
"007000000000638139",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (197855.60500000045 458853.85500000045)
"007000000000638141",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (193723.15220000036 461066.7996999994)
"007000000000638142",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (193723.15220000036 461066.7996999994)
"007000000000638143",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (193723.15220000036 461066.7996999994)
"007000000000638145",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (193723.15220000036 461066.7996999994)
"007000000000638148",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (192075.8331000004 461731.7866999991)
"007000000000638149",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (192075.8331000004 461731.7866999991)
"007000000000638151",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (192075.8331000004 461731.7866999991)
"007000000000638152",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (192075.8331000004 461731.7866999991)
"007000000000638154",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (194718.76449999958 462009.6199999992)
"007000000000638155",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (194718.76449999958 462009.6199999992)
"007000000000638156",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (194718.76449999958 462009.6199999992)
"007000000000638157",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (194718.76449999958 462009.6199999992)
"007000000000638158",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (198337.92310000025 462272.37739999965)
"007000000000638159",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (198337.92310000025 462272.37739999965)
"007000000000638160",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (198337.92310000025 462272.37739999965)
"007000000000638161",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (198337.92310000025 462272.37739999965)
"007000000000638163",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (198337.92310000025 462272.37739999965)
"007000000000638164",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (200771.1140999999 462378.00799999945)
"007000000000638165",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (200771.1140999999 462378.00799999945)
"007000000000638170",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (190091.7904000003 466095.1186999995)
"007000000000638171",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (190091.7904000003 466095.1186999995)
"007000000000638172",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (190091.7904000003 466095.1186999995)
"007000000000638176",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (248760.3772 256851.93310000002)
"007000000000638178",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (250679.02080000006 257435.60649999976)
"007000000000638179",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2017",,,POINT (250679.02080000006 257435.60649999976)
"007000000000638180",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (250679.02080000006 257435.60649999976)
"007000000000638181",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2017",,,POINT (250679.02080000006 257435.60649999976)
"007000000000638182",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2017",,,POINT (248627.70940000005 252851.05440000072)
"007000000000638184",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (248627.70940000005 252851.05440000072)
"007000000000638185",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2017",,,POINT (248627.70940000005 252851.05440000072)
"007000000000638186",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (248627.70940000005 252851.05440000072)
"007000000000638189",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2017",,,POINT (251334.8295 252301.00799999945)
"007000000000638191",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2017",,,POINT (251334.8295 252301.00799999945)
"007000000000638192",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (251334.8295 252301.00799999945)
"007000000000638193",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (251334.8295 252301.00799999945)
"007000000000638198",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2017",,,POINT (251334.8295 252301.00799999945)
"007000000000638200",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2017",,,POINT (254193.84140000027 250540.81289999932)
"007000000000638203",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2017",,,POINT (251302.34190000035 246794.05980000086)
"007000000000638205",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (251302.34190000035 246794.05980000086)
"007000000000638207",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2017",,,POINT (251302.34190000035 246794.05980000086)
"007000000000638208",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (251302.34190000035 246794.05980000086)
"007000000000638214",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (255755.37200000044 244164.15069999918)
"007000000000638215",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2017",,,POINT (255755.37200000044 244164.15069999918)
"007000000000638216",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (255755.37200000044 244164.15069999918)
"007000000000638219",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2017",,,POINT (255755.37200000044 244164.15069999918)
"007000000000638220",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (254715.65130000003 241812.68500000052)
"007000000000638221",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (254715.65130000003 241812.68500000052)
"007000000000638225",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (205273.8842000002 241567.34500000067)
"007000000000638226",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (205273.8842000002 241567.34500000067)
"007000000000638228",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2017",,,POINT (205273.8842000002 241567.34500000067)
"007000000000638231",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (201498.20669999998 242042.3158999998)
"007000000000638234",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2017",,,POINT (201498.20669999998 242042.3158999998)
"007000000000638236",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2017",,,POINT (206110.67920000013 237430.16819999926)
"007000000000638238",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (206110.67920000013 237430.16819999926)
"007000000000638240",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (206110.67920000013 237430.16819999926)
"007000000000638241",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2017",,,POINT (206110.67920000013 237430.16819999926)
"007000000000638243",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (285456.9159000004 395468.3706)
"007000000000638244",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2016",,,POINT (289360.2642000001 388870.1515999995)
